User ID,Gender,Age,EstimatedSalary,Purchased,Occupation,Education Level,Marital Status
15667265,Female,30,82144,0,Salesperson,Bachelor,Married
15566689,Female,36,31457,0,Retired,High School,Married
15689425,Male,30,58214,0,Teacher,Master,Married
15596522,Male,49,79931,1,Salesperson,Bachelor,Divorced
15581282,Male,39,115088,0,Doctor,PhD,Single
15573926,Male,38,47839,1,Retired,Bachelor,Divorced
15791174,Male,47,64421,0,Chef,Master,Married
15685346,Male,53,124383,1,Chef,Bachelor,Married
15675791,Male,46,74496,0,Artist,Bachelor,Single
15593715,Male,60,81487,1,Technician,High School,Divorced
15581654,Female,31,28670,0,Teacher,High School,Divorced
15697424,Female,44,29821,0,Salesperson,Master,Single
15591915,Female,32,41259,0,Chef,Bachelor,Married
15814553,Male,54,59931,1,Teacher,Bachelor,Widowed
15764419,Female,28,29602,0,Salesperson,PhD,Divorced
15739160,Male,45,114281,0,Engineer,Master,Married
15730448,Male,27,54994,0,Clerk,High School,Single
15593715,Male,58,134119,1,Engineer,Master,Single
15649136,Female,23,37064,0,Chef,High School,Married
15586757,Male,36,103015,1,Retired,High School,Married
15617877,Female,43,97672,0,Teacher,PhD,Married
15761950,Female,49,150000,1,Manager,Master,Divorced
15753861,Female,46,150000,1,Doctor,Master,Single
15593014,Male,29,66621,0,Engineer,High School,Married
15599081,Female,45,56442,1,Doctor,Bachelor,Divorced
15746737,Male,18,44103,0,Retired,PhD,Widowed
15617877,Female,43,73859,0,Retired,Master,Divorced
15595917,Male,30,81092,0,Manager,High School,Married
15750335,Female,39,97136,0,Doctor,PhD,Widowed
15581198,Male,28,82024,0,Chef,PhD,Widowed
15636428,Female,27,109393,0,Chef,Bachelor,Divorced
15794253,Female,34,112047,1,Retired,High School,Married
15627220,Male,42,84401,0,Teacher,Master,Single
15717560,Female,38,102413,0,Doctor,Master,Single
15775335,Male,56,42007,1,Technician,High School,Single
15628972,Male,18,73760,0,Teacher,High School,Married
15722758,Male,27,12869,0,Salesperson,Bachelor,Divorced
15646227,Male,46,85530,1,Artist,Master,Divorced
15727311,Female,37,82165,0,Doctor,High School,Divorced
15596522,Male,47,87701,1,Clerk,Master,Divorced
15814553,Male,59,49862,1,Retired,Master,Divorced
15573452,Female,19,10000,0,Chef,Bachelor,Single
15724402,Female,21,117824,0,Doctor,Master,Widowed
15605327,Male,42,39043,0,Retired,PhD,Single
15746203,Female,45,123026,1,Retired,Bachelor,Single
15596761,Male,33,150000,1,Engineer,Master,Divorced
15581654,Female,34,36257,0,Teacher,High School,Single
15814553,Male,57,95467,1,Engineer,PhD,Single
15621083,Female,45,56761,1,Engineer,Master,Widowed
15699284,Female,30,71971,0,Doctor,PhD,Widowed
15793890,Female,37,46533,0,Retired,High School,Widowed
15749381,Female,57,35854,1,Salesperson,PhD,Divorced
15612465,Male,38,90953,0,Manager,Bachelor,Divorced
15756932,Male,24,81025,0,Salesperson,Master,Married
15772073,Female,51,150000,1,Manager,Master,Married
15670619,Male,28,86881,0,Retired,PhD,Widowed
15766609,Female,46,44500,0,Teacher,Bachelor,Widowed
15622478,Male,48,38631,0,Salesperson,Bachelor,Widowed
15747043,Male,45,117922,1,Manager,High School,Single
15609637,Female,40,48714,0,Technician,High School,Divorced
15807481,Male,31,111538,0,Manager,PhD,Widowed
15679651,Female,24,58970,0,Doctor,Master,Married
15617877,Female,44,71568,0,Retired,Master,Married
15680752,Female,46,113068,0,Chef,High School,Divorced
15778368,Male,55,57906,1,Technician,Bachelor,Divorced
15595324,Female,34,45283,0,Technician,High School,Divorced
15721592,Male,40,61309,0,Clerk,Bachelor,Single
15654574,Female,22,81351,0,Technician,Master,Married
15804002,Male,18,114370,0,Engineer,PhD,Divorced
15685576,Male,29,20682,0,Manager,High School,Married
15814004,Male,30,29523,0,Artist,Master,Widowed
15596761,Male,39,100130,1,Clerk,High School,Divorced
15694879,Male,37,134847,1,Retired,Master,Married
15668521,Female,47,10000,1,Retired,High School,Widowed
15606274,Female,24,54140,0,Teacher,Bachelor,Widowed
15814004,Male,30,14615,0,Retired,PhD,Divorced
15666141,Female,18,70927,0,Technician,PhD,Single
15807909,Male,18,95745,0,Engineer,High School,Single
15592570,Male,49,21153,1,Teacher,Bachelor,Widowed
15733964,Female,36,58000,0,Technician,PhD,Divorced
15668521,Female,45,40120,1,Chef,Master,Divorced
15753861,Female,50,113378,1,Clerk,High School,Single
15757632,Female,36,88854,0,Doctor,Bachelor,Married
15627220,Male,42,100379,0,Doctor,Bachelor,Divorced
15795224,Female,34,150000,1,Engineer,Bachelor,Married
15577806,Male,39,123524,1,Doctor,Master,Widowed
15684861,Male,35,82507,0,Manager,PhD,Married
15792102,Female,27,115650,0,Doctor,Bachelor,Divorced
15747043,Male,48,148062,1,Engineer,PhD,Widowed
15744919,Female,30,75234,0,Artist,High School,Widowed
15724423,Female,37,88991,0,Chef,PhD,Married
15779744,Male,41,104510,0,Manager,PhD,Married
15694829,Female,35,138342,1,Retired,Master,Married
15750839,Female,27,125171,1,Doctor,Bachelor,Single
15679651,Female,24,25443,0,Manager,Bachelor,Divorced
15631070,Female,39,46941,0,Technician,High School,Married
15575247,Female,48,143742,1,Manager,Bachelor,Divorced
15591279,Male,38,84684,0,Teacher,Master,Widowed
15627220,Male,42,47900,0,Clerk,High School,Single
15594577,Male,23,51899,0,Manager,Master,Single
15701537,Male,41,140000,1,Teacher,High School,Single
15687491,Male,29,108029,1,Salesperson,Master,Widowed
15687491,Male,28,101153,1,Retired,Master,Single
15599533,Female,39,40209,0,Teacher,Master,Divorced
15794253,Female,35,120000,1,Retired,High School,Married
15775590,Female,60,131409,1,Technician,PhD,Single
15800515,Female,39,122746,1,Salesperson,Master,Widowed
15746737,Male,18,42859,0,Chef,Bachelor,Divorced
15668504,Female,18,93015,0,Chef,PhD,Divorced
15707634,Male,47,10674,1,Clerk,Bachelor,Widowed
15617877,Female,45,82904,0,Chef,Master,Married
15705113,Male,45,24779,1,Chef,Master,Married
15697574,Female,34,76382,0,Engineer,High School,Single
15701962,Male,40,93746,0,Doctor,Bachelor,Married
15801336,Female,40,87105,1,Retired,Bachelor,Single
15598044,Female,29,79051,0,Retired,PhD,Divorced
15600379,Male,48,76139,1,Clerk,Bachelor,Single
15730688,Male,40,57273,0,Chef,Master,Divorced
15668385,Male,36,41752,0,Salesperson,Bachelor,Married
15639576,Female,49,96584,1,Teacher,High School,Widowed
15577806,Male,40,67299,1,Chef,High School,Divorced
15792102,Female,23,89726,0,Chef,Master,Widowed
15697574,Female,34,63593,0,Clerk,Master,Single
15624510,Male,18,22179,0,Artist,Bachelor,Widowed
15642885,Male,20,26943,0,Technician,PhD,Widowed
15705298,Female,44,137708,1,Engineer,Master,Widowed
15654230,Female,56,141124,1,Salesperson,PhD,Divorced
15654901,Female,28,67305,0,Engineer,High School,Single
15792818,Male,48,10000,1,Retired,High School,Married
15599533,Female,37,82844,0,Doctor,PhD,Married
15680243,Female,18,44752,0,Chef,PhD,Single
15610801,Male,40,51091,0,Artist,High School,Widowed
15694829,Female,32,140000,1,Technician,Bachelor,Single
15780572,Female,52,61053,1,Retired,High School,Divorced
15724536,Female,50,121120,1,Manager,Master,Married
15730688,Male,44,86828,0,Engineer,PhD,Divorced
15594041,Female,51,24138,1,Artist,High School,Single
15602373,Male,27,71572,0,Artist,Bachelor,Divorced
15794253,Female,33,143167,1,Salesperson,Bachelor,Single
15800890,Female,38,128216,1,Technician,Bachelor,Widowed
15684861,Male,33,94028,0,Engineer,PhD,Married
15694395,Female,23,40923,0,Salesperson,Master,Divorced
15815236,Female,48,139957,1,Manager,High School,Married
15594577,Male,24,13360,0,Retired,Master,Widowed
15684801,Male,24,111747,0,Engineer,PhD,Widowed
15599533,Female,36,29146,0,Teacher,Bachelor,Widowed
15750335,Female,37,66972,0,Manager,High School,Married
15636023,Male,47,50636,0,Salesperson,High School,Widowed
15675791,Male,45,103635,0,Doctor,High School,Widowed
15599533,Female,37,72127,0,Engineer,PhD,Married
15735549,Female,41,129475,1,Clerk,Master,Widowed
15674331,Male,39,40969,0,Technician,Bachelor,Single
15718071,Male,22,77897,0,Artist,PhD,Widowed
15581282,Male,34,80275,0,Chef,Master,Widowed
15793890,Female,34,107076,0,Doctor,Bachelor,Single
15785170,Female,45,89647,0,Teacher,Master,Single
15746422,Female,24,85635,0,Technician,Master,Widowed
15577514,Male,43,150000,1,Engineer,PhD,Divorced
15689425,Male,33,62504,0,Salesperson,PhD,Single
15649668,Male,43,106273,0,Manager,Master,Single
15662901,Male,18,107845,0,Engineer,PhD,Married
15801658,Male,24,80511,0,Salesperson,Master,Divorced
15804002,Male,22,68189,0,Chef,Bachelor,Married
15617877,Female,48,83292,0,Technician,Master,Widowed
15697424,Female,44,14570,0,Teacher,High School,Married
15591279,Male,39,63365,0,Teacher,High School,Divorced
15697424,Female,43,31230,0,Artist,Master,Widowed
15697574,Female,31,59207,0,Technician,Bachelor,Divorced
15753874,Female,38,98932,0,Teacher,PhD,Single
15711218,Male,34,90745,0,Teacher,Bachelor,Married
15685536,Male,35,64821,0,Clerk,PhD,Widowed
15669656,Male,30,30528,0,Chef,PhD,Single
15750056,Female,49,68275,1,Technician,High School,Single
15767681,Female,33,110831,0,Engineer,PhD,Married
15684801,Male,21,83985,0,Chef,Master,Widowed
15807837,Male,46,62047,1,Engineer,Master,Widowed
15598840,Female,32,141018,1,Chef,Master,Divorced
15654574,Female,21,113399,0,Engineer,Master,Married
15811177,Female,38,61305,0,Retired,Bachelor,Widowed
15794493,Male,40,48543,0,Retired,PhD,Married
15746737,Male,18,61847,0,Manager,High School,Divorced
15668504,Female,19,61791,0,Clerk,High School,Divorced
15623502,Male,37,58690,0,Clerk,PhD,Married
15713912,Female,36,54161,1,Clerk,High School,Single
15670619,Male,26,111000,0,Engineer,Bachelor,Married
15646091,Female,49,24548,1,Artist,High School,Married
15669656,Male,29,14546,0,Teacher,Bachelor,Single
15622478,Male,45,62982,0,Manager,Bachelor,Divorced
15623502,Male,34,52903,0,Salesperson,Bachelor,Single
15699284,Female,28,27583,0,Salesperson,Bachelor,Widowed
15775562,Female,20,45525,0,Teacher,Bachelor,Married
15667742,Male,31,74825,0,Manager,PhD,Widowed
15768072,Female,48,56511,1,Chef,Master,Single
15768151,Female,53,142985,1,Engineer,PhD,Widowed
15673539,Male,43,79460,1,Engineer,High School,Single
15586996,Female,39,106234,0,Doctor,Bachelor,Widowed
15720943,Male,25,87367,0,Manager,High School,Married
15583137,Male,40,33543,0,Retired,High School,Widowed
15684801,Male,21,125600,0,Doctor,PhD,Widowed
15794661,Female,27,117667,0,Artist,Bachelor,Single
15705113,Male,45,27278,1,Chef,Master,Married
15699619,Male,36,85134,1,Chef,High School,Single
15609653,Female,37,60949,0,Artist,PhD,Divorced
15619087,Female,39,38716,0,Salesperson,High School,Single
15674206,Male,32,77911,0,Chef,PhD,Widowed
15729054,Female,30,144459,1,Teacher,Master,Married
15697686,Male,32,97056,0,Artist,PhD,Widowed
15622478,Male,45,48562,0,Chef,Master,Widowed
15741094,Male,18,63140,0,Engineer,PhD,Single
15746422,Female,27,76278,0,Salesperson,High School,Married
15638646,Male,50,144873,0,Chef,Master,Married
15747043,Male,44,149689,1,Engineer,PhD,Widowed
15745232,Male,29,63100,0,Engineer,PhD,Widowed
15734312,Male,41,87426,0,Engineer,Bachelor,Single
15654456,Male,39,111228,1,Salesperson,PhD,Divorced
15690188,Female,31,15315,0,Salesperson,High School,Single
15600379,Male,45,75347,1,Retired,Master,Single
15637593,Male,35,66007,1,Clerk,Bachelor,Divorced
15680587,Male,34,136843,1,Clerk,Master,Married
15581198,Male,31,62212,0,Chef,High School,Divorced
15674206,Male,38,84029,0,Engineer,High School,Divorced
15614420,Female,26,10000,0,Clerk,High School,Married
15733973,Female,44,116621,1,Teacher,Bachelor,Widowed
15668575,Female,27,69874,0,Manager,PhD,Divorced
15707596,Female,59,66714,0,Doctor,High School,Married
15729908,Male,49,110329,1,Technician,PhD,Married
15654296,Female,48,14192,1,Clerk,Master,Married
15730448,Male,27,68333,0,Retired,Bachelor,Married
15665760,Male,39,107382,1,Teacher,High School,Divorced
15776733,Female,26,34772,0,Technician,Bachelor,Widowed
15566689,Female,32,64557,0,Artist,Master,Married
15595917,Male,33,93693,0,Artist,PhD,Single
15727467,Male,60,41145,1,Retired,High School,Married
15697574,Female,34,62327,0,Technician,Bachelor,Widowed
15688172,Female,59,63764,1,Retired,Master,Married
15578738,Female,19,53725,0,Retired,High School,Divorced
15642725,Male,43,100201,0,Doctor,Master,Divorced
15573926,Male,42,65843,1,Salesperson,Bachelor,Divorced
15721592,Male,43,102265,0,Manager,PhD,Married
15614187,Male,51,91313,1,Artist,Master,Single
15733973,Female,49,106980,1,Retired,PhD,Widowed
15749130,Female,39,31918,0,Manager,High School,Widowed
15774727,Female,30,116432,0,Doctor,PhD,Married
15577806,Male,44,81277,1,Retired,PhD,Widowed
15801336,Female,39,143359,1,Engineer,PhD,Widowed
15782530,Female,35,150000,0,Doctor,PhD,Single
15602373,Male,26,113688,0,Engineer,PhD,Widowed
15718071,Male,21,91379,0,Engineer,PhD,Widowed
15749381,Female,56,22821,1,Salesperson,Bachelor,Married
15708791,Male,60,114161,1,Retired,Bachelor,Single
15622585,Male,41,121508,1,Manager,PhD,Divorced
15711218,Male,35,89410,0,Salesperson,Master,Divorced
15710257,Female,33,26679,0,Teacher,Bachelor,Widowed
15642885,Male,24,51241,0,Engineer,Master,Single
15762605,Male,27,17538,0,Technician,Bachelor,Widowed
15625395,Male,53,46139,1,Manager,High School,Divorced
15789815,Male,32,150000,1,Manager,PhD,Married
15722758,Male,30,11137,0,Teacher,High School,Widowed
15747097,Female,38,67044,0,Chef,High School,Married
15573452,Female,20,10000,0,Retired,PhD,Married
15617482,Male,47,10000,1,Technician,High School,Widowed
15767681,Female,34,58963,0,Clerk,Bachelor,Single
15793890,Female,35,57333,0,Clerk,High School,Divorced
15622833,Female,36,29596,0,Technician,PhD,Widowed
15745232,Male,27,24872,0,Technician,Bachelor,Divorced
15768072,Female,44,73946,1,Engineer,Bachelor,Married
15581198,Male,31,59795,0,Clerk,Bachelor,Single
15631070,Female,40,58316,0,Salesperson,Bachelor,Single
15810800,Female,38,64187,0,Chef,Master,Divorced
15708196,Male,52,43122,0,Retired,High School,Divorced
15779862,Male,30,49819,0,Retired,Master,Widowed
15814816,Male,33,73136,0,Chef,Master,Widowed
15660866,Female,56,117869,1,Engineer,Bachelor,Married
15688172,Female,60,65469,1,Chef,High School,Married
15657163,Male,38,50483,0,Clerk,Master,Married
15587013,Male,21,106251,0,Manager,Bachelor,Single
15762228,Female,23,69907,0,Engineer,High School,Married
15741094,Male,22,59145,0,Engineer,Master,Widowed
15780572,Female,50,58426,1,Clerk,High School,Widowed
15695679,Female,43,73155,0,Salesperson,PhD,Married
15663939,Female,32,137967,1,Engineer,Bachelor,Married
15642725,Male,40,32092,0,Clerk,High School,Married
15789863,Male,29,77746,0,Teacher,High School,Married
15589449,Male,41,113200,1,Teacher,Master,Widowed
15767871,Male,18,87194,0,Engineer,High School,Divorced
15733973,Female,45,113313,1,Technician,Master,Divorced
15569641,Female,58,90535,1,Technician,Master,Married
15642885,Male,22,10000,0,Clerk,High School,Single
15727696,Male,27,150000,1,Teacher,PhD,Divorced
15591915,Female,30,86500,0,Doctor,Master,Single
15734161,Female,35,60778,1,Retired,High School,Single
15582066,Male,42,67236,0,Salesperson,High School,Married
15587419,Female,40,119902,1,Manager,Master,Widowed
15746737,Male,21,53906,0,Artist,Bachelor,Divorced
15793813,Female,30,72331,0,Retired,Bachelor,Widowed
15614420,Female,25,24379,0,Clerk,PhD,Divorced
15591433,Male,33,40484,0,Salesperson,High School,Widowed
15671766,Female,26,60089,0,Salesperson,High School,Divorced
15736397,Female,59,66092,1,Manager,PhD,Divorced
15668385,Male,39,64941,0,Manager,Master,Divorced
15707634,Male,48,43167,1,Artist,PhD,Divorced
15602373,Male,27,60718,0,Retired,Master,Single
15575247,Female,46,135043,1,Salesperson,Master,Married
15654230,Female,57,141767,1,Salesperson,PhD,Divorced
15697574,Female,34,53563,0,Retired,Bachelor,Divorced
15594577,Male,27,38727,0,Artist,PhD,Widowed
15655123,Female,29,16300,0,Artist,Bachelor,Widowed
15605000,Female,57,94757,0,Artist,PhD,Widowed
15697686,Male,27,87814,0,Technician,PhD,Single
15721835,Male,37,27785,0,Retired,High School,Widowed
15709183,Male,39,68888,0,Teacher,Master,Single
15724402,Female,23,85751,0,Technician,Master,Widowed
15586757,Male,36,115495,1,Clerk,Bachelor,Single
15715622,Female,45,150000,1,Manager,Master,Single
15774179,Female,25,10000,0,Technician,High School,Married
15574305,Male,38,68972,0,Manager,Bachelor,Married
15694879,Male,36,146977,1,Chef,Master,Divorced
15750335,Female,37,83705,0,Engineer,Master,Married
15717893,Female,42,79371,0,Chef,Master,Divorced
15679297,Male,34,81932,0,Chef,PhD,Widowed
15685346,Male,53,123911,1,Teacher,High School,Widowed
15594762,Female,37,71361,1,Technician,Master,Divorced
15678168,Female,39,46762,0,Artist,Bachelor,Single
15804002,Male,22,69918,0,Technician,Bachelor,Single
15809347,Female,42,67188,0,Teacher,Bachelor,Widowed
15584114,Male,27,52450,0,Manager,Master,Widowed
15667265,Female,28,101248,0,Teacher,Master,Married
15614420,Female,24,35325,0,Salesperson,PhD,Single
15573926,Male,39,90856,1,Engineer,Bachelor,Widowed
15587013,Male,18,73848,0,Salesperson,High School,Married
15787550,Male,44,56561,0,Manager,High School,Divorced
15744529,Male,28,53653,0,Chef,PhD,Widowed
15798659,Female,27,68358,0,Salesperson,PhD,Married
15575002,Female,35,27451,0,Retired,High School,Widowed
15768293,Female,45,121473,0,Doctor,Master,Divorced
15807837,Male,49,10000,1,Clerk,High School,Widowed
15678168,Female,39,83618,0,Engineer,PhD,Single
15701537,Male,40,130000,1,Technician,High School,Single
15721007,Female,44,71630,1,Teacher,High School,Widowed
15733964,Female,37,54102,0,Teacher,Bachelor,Divorced
15581654,Female,34,45981,0,Technician,PhD,Divorced
15569641,Female,59,128637,1,Engineer,PhD,Divorced
15639576,Female,49,98997,1,Teacher,High School,Single
15633531,Female,46,36948,1,Salesperson,Master,Divorced
15671249,Male,48,84078,1,Retired,PhD,Married
15721835,Male,39,101394,0,Doctor,Master,Married
15586757,Male,41,135865,1,Chef,Master,Widowed
15668521,Female,51,63131,1,Engineer,Master,Single
15733964,Female,39,31873,0,Technician,High School,Widowed
15609669,Female,58,65247,1,Retired,Bachelor,Single
15587013,Male,23,95770,0,Technician,PhD,Single
15639277,Male,21,26495,0,Salesperson,PhD,Married
15735549,Female,39,140171,1,Artist,Master,Divorced
15746139,Male,21,81979,0,Artist,Bachelor,Married
15804002,Male,18,83206,0,Technician,PhD,Single
15638003,Female,34,67475,0,Doctor,High School,Widowed
15622171,Male,34,80551,0,Manager,PhD,Divorced
15766289,Male,27,75406,0,Technician,Bachelor,Widowed
15697574,Female,35,88269,0,Teacher,PhD,Divorced
15699284,Female,29,10000,0,Technician,High School,Married
15762228,Female,22,46786,0,Teacher,High School,Widowed
15693264,Male,37,57262,0,Teacher,Master,Married
15772798,Male,33,107032,0,Artist,Bachelor,Single
15596522,Male,49,101131,1,Teacher,Master,Single
15699619,Male,38,132770,1,Doctor,Bachelor,Widowed
15642885,Male,19,36253,0,Engineer,Bachelor,Single
15660866,Female,59,95244,1,Clerk,Master,Widowed
15736760,Female,47,92956,1,Doctor,Master,Married
15756932,Male,24,87366,0,Manager,High School,Widowed
15807909,Male,18,87915,0,Clerk,PhD,Married
15675791,Male,46,106016,0,Doctor,Bachelor,Single
15689751,Male,30,130509,0,Doctor,Master,Widowed
15576219,Male,41,61168,0,Doctor,High School,Divorced
15707634,Male,47,23383,1,Clerk,PhD,Married
15693264,Male,37,80967,0,Manager,PhD,Widowed
15736228,Male,37,59617,0,Technician,PhD,Married
15809347,Female,43,61189,0,Salesperson,Bachelor,Married
15654901,Female,28,51475,0,Chef,Bachelor,Married
15672091,Female,18,10000,0,Salesperson,High School,Married
15795224,Female,37,120065,1,Salesperson,Bachelor,Married
15668385,Male,37,30629,0,Chef,High School,Married
15577178,Female,23,45704,0,Chef,High School,Divorced
15605327,Male,43,46042,0,Salesperson,Bachelor,Single
15764419,Female,27,39795,0,Doctor,High School,Single
15767681,Female,34,71375,0,Teacher,Bachelor,Divorced
15675185,Male,30,77798,0,Engineer,Bachelor,Widowed
15575694,Male,35,65255,0,Chef,Bachelor,Divorced
15582492,Male,25,120398,1,Clerk,Master,Widowed
15570932,Male,37,117798,0,Chef,Master,Single
15734161,Female,37,99586,1,Technician,PhD,Divorced
15660541,Male,41,50670,0,Salesperson,Bachelor,Divorced
15674331,Male,44,34162,0,Retired,Bachelor,Widowed
15736228,Male,41,88927,0,Manager,Master,Divorced
15774744,Male,59,74578,1,Retired,Master,Married
15735549,Female,39,133797,1,Technician,Master,Single
15660866,Female,58,111813,1,Teacher,PhD,Widowed
15720745,Female,38,150000,1,Doctor,Master,Divorced
15779744,Male,37,75984,0,Teacher,Bachelor,Single
15652400,Female,37,44608,0,Chef,Bachelor,Divorced
15628972,Male,19,91008,0,Chef,PhD,Single
15762605,Male,29,55973,0,Manager,Master,Divorced
15654230,Female,52,108145,1,Technician,High School,Married
15736228,Male,39,40411,0,Retired,Bachelor,Widowed
15595324,Female,30,37921,0,Retired,High School,Married
15736228,Male,37,73062,0,Teacher,PhD,Single
15720943,Male,28,101456,0,Manager,Bachelor,Single
15622833,Female,34,31814,0,Manager,High School,Widowed
15724161,Female,47,47245,0,Salesperson,Master,Married
15767681,Female,36,73806,0,Salesperson,Master,Single
15749130,Female,43,43361,0,Salesperson,PhD,Widowed
15569641,Female,57,80134,1,Clerk,Bachelor,Divorced
15667417,Female,56,116859,1,Artist,PhD,Married
15744279,Male,33,65870,1,Retired,High School,Widowed
15756820,Female,31,81417,0,Doctor,Master,Widowed
15750839,Female,25,128550,1,Engineer,Master,Divorced
15764195,Female,21,39858,0,Clerk,PhD,Divorced
15776348,Female,24,87246,0,Engineer,Master,Single
15800215,Female,39,32399,0,Technician,High School,Single
15673619,Male,27,68579,0,Clerk,Bachelor,Divorced
15674331,Male,38,93377,0,Doctor,Master,Single
15694288,Female,31,105056,1,Technician,Bachelor,Divorced
15801336,Female,40,102148,1,Chef,Bachelor,Married
15587013,Male,24,97640,0,Teacher,Master,Single
15713463,Male,42,75083,0,Teacher,Bachelor,Single
15736760,Female,50,44993,1,Salesperson,Bachelor,Divorced
15678201,Male,47,65897,1,Salesperson,Bachelor,Widowed
15767681,Female,37,87470,0,Artist,PhD,Divorced
15782530,Female,33,119554,0,Chef,Master,Divorced
15660200,Female,39,91942,0,Doctor,High School,Widowed
15582066,Male,38,85524,0,Technician,PhD,Widowed
15708228,Male,33,48616,0,Manager,PhD,Married
15811177,Female,38,78664,0,Teacher,Bachelor,Single
15773447,Male,37,48958,0,Retired,PhD,Divorced
15735878,Male,55,150000,1,Salesperson,Master,Divorced
15708196,Male,47,70165,0,Clerk,Master,Single
15732987,Male,59,147828,1,Technician,Master,Married
15779862,Male,29,92300,0,Doctor,Bachelor,Widowed
15583137,Male,37,58497,0,Chef,Bachelor,Widowed
15793890,Female,36,107979,0,Doctor,Bachelor,Widowed
15575002,Female,33,62679,0,Chef,Master,Single
15783029,Male,27,121854,0,Engineer,Master,Divorced
15724423,Female,43,109183,0,Engineer,Master,Divorced
15584114,Male,21,23618,0,Artist,Bachelor,Widowed
15671655,Female,37,12577,0,Retired,Master,Widowed
15695679,Female,39,57089,0,Clerk,PhD,Single
15660866,Female,56,109167,1,Chef,Master,Divorced
15587013,Male,21,57323,0,Retired,High School,Single
15638963,Female,22,34750,0,Retired,High School,Widowed
15596761,Male,33,118950,1,Salesperson,Bachelor,Widowed
15619653,Male,39,64998,0,Technician,PhD,Divorced
15814004,Male,28,33367,0,Manager,Bachelor,Single
15594762,Female,37,50966,1,Technician,High School,Married
15631070,Female,34,49246,0,Clerk,Bachelor,Single
15578006,Male,20,103295,0,Doctor,Master,Single
15707596,Female,60,71438,0,Manager,PhD,Divorced
15665760,Male,40,147735,1,Manager,Master,Married
15586757,Male,41,150000,1,Doctor,Master,Widowed
15792818,Male,50,40851,1,Artist,Master,Single
15725794,Female,39,94719,0,Engineer,PhD,Married
15709476,Male,23,91074,0,Doctor,PhD,Widowed
15746422,Female,21,98543,0,Salesperson,Master,Widowed
15707634,Male,51,41247,1,Artist,PhD,Single
15779581,Male,28,29845,0,Chef,High School,Single
15665416,Female,38,52791,0,Retired,Bachelor,Married
15715160,Male,30,58418,0,Engineer,Master,Divorced
15654901,Female,26,58404,0,Salesperson,Master,Single
15725660,Male,30,86801,0,Clerk,PhD,Single
15775562,Female,26,63013,0,Teacher,PhD,Divorced
15582066,Male,38,105366,0,Manager,PhD,Married
15622171,Male,34,61305,0,Chef,PhD,Divorced
15577806,Male,44,123222,1,Doctor,Master,Single
15574372,Female,60,60004,1,Teacher,PhD,Married
15795224,Female,37,124890,1,Technician,Master,Divorced
15578006,Male,26,66071,0,Technician,PhD,Divorced
15570932,Male,33,124938,0,Salesperson,PhD,Divorced
15779581,Male,26,44761,0,Teacher,Bachelor,Divorced
15787550,Male,42,73078,0,Manager,Bachelor,Single
15810944,Male,38,20712,0,Clerk,PhD,Married
15721007,Female,42,75164,1,Technician,Master,Single
15610140,Female,31,38830,0,Doctor,High School,Married
15570932,Male,33,127600,0,Teacher,Master,Single
15747097,Female,39,82567,0,Teacher,Bachelor,Divorced
15688172,Female,58,75565,1,Retired,PhD,Divorced
15727311,Female,32,61785,0,Salesperson,Bachelor,Married
15609669,Female,57,98230,1,Teacher,Master,Divorced
15654456,Male,42,84210,1,Clerk,Bachelor,Married
15682268,Male,34,35545,0,Clerk,Bachelor,Widowed
15780572,Female,51,83976,1,Clerk,PhD,Widowed
15644296,Female,36,66435,0,Retired,PhD,Married
15699619,Male,38,103158,1,Teacher,Bachelor,Divorced
15639277,Male,21,28202,0,Manager,High School,Divorced
15718071,Male,27,88150,0,Engineer,Master,Married
15628523,Male,34,45524,0,Artist,Master,Single
15794566,Female,53,120111,0,Technician,PhD,Single
15699247,Male,32,125443,0,Doctor,PhD,Married
15697020,Female,36,92038,0,Doctor,Bachelor,Divorced
15591433,Male,34,49480,0,Retired,PhD,Single
15600575,Male,23,10000,0,Retired,High School,Single
15741049,Male,34,49328,0,Clerk,High School,Widowed
15725794,Female,33,35984,0,Clerk,High School,Married
15798659,Female,30,79971,0,Artist,PhD,Single
15598044,Female,30,96148,0,Artist,Master,Widowed
15691808,Female,40,79010,0,Chef,PhD,Single
15720745,Female,40,139956,1,Chef,Master,Widowed
15605327,Male,41,31319,0,Chef,High School,Widowed
15701537,Male,45,150000,1,Teacher,Master,Single
15655123,Female,27,10000,0,Salesperson,High School,Married
15694829,Female,32,150000,1,Doctor,Master,Single
15775335,Male,57,62772,1,Manager,High School,Married
15638646,Male,46,149090,0,Technician,PhD,Divorced
15791373,Male,57,88919,1,Doctor,PhD,Widowed
15602373,Male,32,85733,0,Chef,PhD,Married
15769902,Male,40,106301,0,Doctor,Master,Divorced
15750335,Female,34,65226,0,Artist,Master,Single
15792102,Female,24,90879,0,Chef,PhD,Divorced
15602373,Male,29,87198,0,Artist,PhD,Divorced
15644296,Female,36,57301,0,Retired,Master,Divorced
15786993,Female,32,95475,0,Manager,Bachelor,Divorced
15624755,Female,57,32233,1,Chef,PhD,Married
15668521,Female,45,39157,1,Manager,High School,Widowed
15668521,Female,51,44664,1,Manager,High School,Widowed
15768816,Male,24,49627,0,Retired,High School,Married
15594041,Female,51,39708,1,Clerk,PhD,Widowed
15717893,Female,43,49518,0,Retired,Bachelor,Widowed
